name,slug,description,address,city,state,country,pincode,latitude,longitude,contact_number,email,website_url,specialties,operating_hours,google_rating,google_review_count,google_place_id,google_maps_url,profile_image,amenities,owner_email,is_approved,verification_status,claim_status
Health & Glow - RT Nagar New,health-glow-rt-nagar-new,,"10th Main Road, RT Nagar Opposite to HDFC Bank, Bengaluru North, Karnataka 560032, India",Bengaluru,Karnataka,India,560032,13.0199662,77.5925721,916361504323,,https://stores.healthandglow.com/health-glow-rt-nagar-new-bengaluru-29805/home?utm_source=gmb,"Cosmetics store, Beauty supply store, Health and beauty shop","{""Monday"": ""9\u202fAM to 9:30\u202fPM"", ""Tuesday"": ""9\u202fAM to 9:30\u202fPM"", ""Wednesday"": ""9\u202fAM to 9:30\u202fPM"", ""Thursday"": ""9\u202fAM to 9:30\u202fPM"", ""Friday"": ""9\u202fAM to 9:30\u202fPM"", ""Saturday"": ""9\u202fAM to 9:30\u202fPM"", ""Sunday"": ""9\u202fAM to 9:30\u202fPM""}",4.7,230,ChIJxyCmtIgXrjsR2H-5jgxmfQM,https://www.google.com/maps/search/?api=1&query=Health%20%26%20Glow%20-%20RT%20Nagar%20New&query_place_id=ChIJxyCmtIgXrjsR2H-5jgxmfQM,https://lh3.googleusercontent.com/gps-cs-s/AC9h4now2npF5_7Q3cxq4gqosP2H9Rkk5JCD_tpGsuiEreEswZrm8fNAc-pkyKiWf_0qT0LovLyhsGBfppFPcXdYE6dcBOHXTWbWbceVNHKLyUPNZjqMt7Zp4_DJsGhKI8e164FJdo0e4g=w408-h544-k-no,"Free Parking, Credit Cards Accepted",blr.healthglowrtnagarnew.703@antidote-temp.com,FALSE,pending,unclaimed
Dermaville Skin Clinic,dermaville-skin-clinic,,"114/115, 27th Main Rd, Sector 2, HSR Layout, Bengaluru, Karnataka 560102, India",Bengaluru,Karnataka,India,560102,12.9106219,77.6520531,917348811166,,http://www.dermaville.in/,"Skin care clinic, Doctor","{""Monday"": ""10\u202fAM to 1\u202fPM, 4 to 7\u202fPM"", ""Tuesday"": ""10\u202fAM to 1\u202fPM, 4 to 7\u202fPM"", ""Wednesday"": ""10\u202fAM to 1\u202fPM, 4 to 7\u202fPM"", ""Thursday"": ""10\u202fAM to 1\u202fPM, 4 to 7\u202fPM"", ""Friday"": ""10\u202fAM to 1\u202fPM, 4 to 7\u202fPM"", ""Saturday"": ""10\u202fAM to 1\u202fPM, 4 to 7\u202fPM"", ""Sunday"": ""Closed""}",4.7,233,ChIJn2GdCp0UrjsR4au3_eVySOc,https://www.google.com/maps/search/?api=1&query=Dermaville%20Skin%20Clinic&query_place_id=ChIJn2GdCp0UrjsR4au3_eVySOc,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npEy2wZlbu0WLlSA-0VdPay5fb95-2uxSD6_HPfvd4DIbYB7DyCGEbGYQJLZoixMYT6QXbNhxJv3UiKSfPEIB51wzdYGWiggCf2qh4URuW0-i7QaOLEdWzOIryFjvEI9K7n65_F-w=w408-h306-k-no,"Credit Cards Accepted, Appointment Required",blr.dermavilleskinclinic.512@antidote-temp.com,FALSE,pending,unclaimed
"AMINTRI SKIN, HAIR, NAIL & AESTHETIC CLINIC - By Dr.Mithila Ravindranath (Dermatologist)",amintri-skin-hair-nail-aesthetic-clinic-by-drmithila-ravindranath-dermatologist,,"4/A, 1st floor, Above Bangalore Drug House, Nyanappana Halli, DLF City, Road, near Saibaba Temple, Arekere, Bengaluru, Karnataka 560076, India",Bengaluru,Karnataka,India,560076,12.8815106,77.6100579,918296393637,,,"Dermatologist, Doctor, Medical clinic, Pediatric dermatologist, Pharmacy, Skin care clinic, Specialized clinic","{""Monday"": ""10:30\u202fAM to 1:30\u202fPM, 4 to 8:30\u202fPM"", ""Tuesday"": ""10:30\u202fAM to 1:30\u202fPM, 4 to 8:30\u202fPM"", ""Wednesday"": ""10:30\u202fAM to 1:30\u202fPM, 4 to 8:30\u202fPM"", ""Thursday"": ""10:30\u202fAM to 1:30\u202fPM, 4 to 8:30\u202fPM"", ""Friday"": ""Closed"", ""Saturday"": ""10:30\u202fAM to 1:30\u202fPM, 4 to 8:30\u202fPM"", ""Sunday"": ""10:30\u202fAM to 1:30\u202fPM, 4 to 8:30\u202fPM""}",4.7,243,ChIJQQg2CK8VrjsRvmvpw-Lz3yw,https://www.google.com/maps/search/?api=1&query=AMINTRI%20SKIN%2C%20HAIR%2C%20NAIL%20%26%20AESTHETIC%20CLINIC%20-%20By%20Dr.Mithila%20Ravindranath%20(Dermatologist)&query_place_id=ChIJQQg2CK8VrjsRvmvpw-Lz3yw,https://lh3.googleusercontent.com/p/AF1QipPmo2qSXFxjoxvvKkRUaPOt8eVC72CYFW47BUKa=w408-h306-k-no,"Wheelchair Accessible, Digital Payments",blr.amintriskinhairnaila.401@antidote-temp.com,FALSE,pending,unclaimed
Tatva Dermaessthetics- Skin and Hair clinic,tatva-dermaessthetics-skin-and-hair-clinic,,"No 282, 1st Floor, JSS circle, 36th Cross Rd, 7th Block, Jayanagar, Bengaluru, Karnataka 560070, India",Bengaluru,Karnataka,India,560070,12.9236417,77.5769254,917349522315,,,"Skin care clinic, Cosmetic surgeon, Hair transplantation clinic, Laser hair removal service, Dermatologist","{""Monday"": ""10\u202fAM to 8\u202fPM"", ""Tuesday"": ""10\u202fAM to 8\u202fPM"", ""Wednesday"": ""10\u202fAM to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 8\u202fPM"", ""Friday"": ""10\u202fAM to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""Closed""}",4.7,251,ChIJlSYfyZ0VrjsRHygNSd6tHCQ,https://www.google.com/maps/search/?api=1&query=Tatva%20Dermaessthetics-%20Skin%20and%20Hair%20clinic&query_place_id=ChIJlSYfyZ0VrjsRHygNSd6tHCQ,https://lh3.googleusercontent.com/p/AF1QipOpaFeHixEADULVSA1kQqKfQKs_R3OveYKmVqYs=w427-h240-k-no,"Credit Cards Accepted, Appointment Required",blr.tatvadermaessthetics.887@antidote-temp.com,FALSE,pending,unclaimed
Dr.Mithra's Skin & Hair Clinic/skin specialist/Cosmetic Dermatologist/Hair Fall and Hair Loss Treatment,drmithras-skin-hair-clinicskin-specialistcosmetic-dermatologisthair-fall-and-hair-loss-treatment,,"No 11/1, Ground Floor, 1st Main, 4th Cross Rd, Pai Layout, Bengaluru, Karnataka 560016, India",Bengaluru,Karnataka,India,560016,12.9944176,77.6666964,919686365093,,https://www.drmithraskin.com/,"Skin care clinic, Dermatologist","{""Monday"": ""9\u202fAM to 1\u202fPM, 6:30 to 8:30\u202fPM"", ""Tuesday"": ""9\u202fAM to 1\u202fPM, 6:30 to 8:30\u202fPM"", ""Wednesday"": ""9\u202fAM to 1\u202fPM, 6:30 to 8:30\u202fPM"", ""Thursday"": ""9\u202fAM to 1\u202fPM, 6:30 to 8:30\u202fPM"", ""Friday"": ""9\u202fAM to 1\u202fPM, 6:30 to 8:30\u202fPM"", ""Saturday"": ""9\u202fAM to 1\u202fPM, 5 to 8:30\u202fPM"", ""Sunday"": ""Closed""}",4.7,252,ChIJt97rT88RrjsROcspYInhz04,https://www.google.com/maps/search/?api=1&query=Dr.Mithra's%20Skin%20%26%20Hair%20Clinic%2Fskin%20specialist%2FCosmetic%20Dermatologist%2FHair%20Fall%20and%20Hair%20Loss%20Treatment&query_place_id=ChIJt97rT88RrjsROcspYInhz04,https://lh3.googleusercontent.com/p/AF1QipONofusyWOO50HAdbGq_jxAlAQcBlubBNSUi3TB=w408-h544-k-no,"Wheelchair Accessible, Credit Cards Accepted",blr.drmithrasskinhaircli.381@antidote-temp.com,FALSE,pending,unclaimed
Centre for Skin Care,centre-for-skin-care,,"Horamavu Main Rd, opp. Gandhi Statue, near Sendhoor Coffee, Chinnaswamappa Layout, Ashirvad Colony, Horamavu, Bengaluru, Karnataka 560043, India",Bengaluru,Karnataka,India,560043,13.0264977,77.6607279,916207358055,,,"Skin care clinic, Cosmetic surgeon, Doctor, Laser hair removal service, Pediatric dermatologist, Dermatologist","{""Monday"": ""10\u202fAM to 9\u202fPM"", ""Tuesday"": ""10\u202fAM to 9\u202fPM"", ""Wednesday"": ""10\u202fAM to 9\u202fPM"", ""Thursday"": ""10\u202fAM to 9\u202fPM"", ""Friday"": ""4 to 9\u202fPM"", ""Saturday"": ""10\u202fAM to 9\u202fPM"", ""Sunday"": ""10\u202fAM to 3\u202fPM""}",4.7,282,ChIJ95nKWH0RrjsRbJMLwECNoiY,https://www.google.com/maps/search/?api=1&query=Centre%20for%20Skin%20Care&query_place_id=ChIJ95nKWH0RrjsRbJMLwECNoiY,https://lh3.googleusercontent.com/p/AF1QipO4Wf5rrE7tHvUGkI-OLpaCJWPcI-63ELoIU9uw=w426-h240-k-no,"Wheelchair Accessible, Digital Payments",blr.centreforskincare.414@antidote-temp.com,FALSE,pending,unclaimed
Dr. Sajeet Nayar - Piles | Fissure | Fistula | Circumcision | Hydrocele | Varicose Veins | Hernia | Balanitis | Gallstones,dr-sajeet-nayar-piles-fissure-fistula-circumcision-hydrocele-varicose-veins-hernia-balanitis-gallstones,,"Chamber No.5, 76, 17th Cross Rd, Malleshwaram, Bengaluru, Karnataka 560055, India",Bengaluru,Karnataka,India,560055,13.0071179,77.5701568,918065105053,,https://clinics.pristyncare.com/pristyn-care-pristyn-care-malleshwaram-surgical-clinic-malleshwaram-bengaluru-77943/Doctor-Detail/dr-sajeet-nayar-vga1su5drc?utm_source=gmb&utm_medium=organic&utm_campaign=927101928772884693&utm_term=Doctor&utm_content=websitelink,"Surgeon, Bariatric surgeon, Gastrointestinal surgeon, Proctologist, Doctor, Surgical center, Urologist, Urology clinic, Vascular surgeon, Weight loss service","{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",4.7,296,ChIJFQC0ox8XrjsRwhCAV3Ua8AE,https://www.google.com/maps/search/?api=1&query=Dr.%20Sajeet%20Nayar%20-%20Piles%20%7C%20Fissure%20%7C%20Fistula%20%7C%20Circumcision%20%7C%20Hydrocele%20%7C%20Varicose%20Veins%20%7C%20Hernia%20%7C%20Balanitis%20%7C%20Gallstones&query_place_id=ChIJFQC0ox8XrjsRwhCAV3Ua8AE,https://lh3.googleusercontent.com/p/AF1QipM06i3uhlMCETfs4gm8FWKnU24K3ixBI4lkEWY=w408-h406-k-no,"Wheelchair Accessible, Appointment Required",blr.drsajeetnayarpilesfi.593@antidote-temp.com,FALSE,pending,unclaimed
Skinxperts Super Speciality Skin Hair and Laser Clinics,skinxperts-super-speciality-skin-hair-and-laser-clinics,,"107,Skinxperts, 6th Main, near Chaitanya school(old Nandini theatre, 2nd stage, Mahalakshmi Layout, Bengaluru, Karnataka 560086, India",Bengaluru,Karnataka,India,560086,13.005121,77.5426374,919900102030,,http://www.skinxpertsclinic.com/,"Skin care clinic, Cosmetic surgeon, Hair removal service, Hair transplantation clinic, Laser hair removal service, Pathologist, Pediatric dermatologist, Plastic surgeon, Plastic surgery clinic, Dermatologist","{""Monday"": ""10:30\u202fAM to 1:30\u202fPM, 5:30 to 8:30\u202fPM"", ""Tuesday"": ""10:30\u202fAM to 1:30\u202fPM, 6 to 9\u202fPM"", ""Wednesday"": ""10:30\u202fAM to 1:30\u202fPM, 5:30 to 8:30\u202fPM"", ""Thursday"": ""10:30\u202fAM to 1:30\u202fPM, 6 to 9\u202fPM"", ""Friday"": ""10:30\u202fAM to 1:30\u202fPM, 6 to 9\u202fPM"", ""Saturday"": ""10:30\u202fAM to 1:30\u202fPM, 5:30 to 8:30\u202fPM"", ""Sunday"": ""1:30 to 7:30\u202fPM""}",4.7,308,ChIJBygYyPE9rjsRPdxryrvQ2VM,https://www.google.com/maps/search/?api=1&query=Skinxperts%20Super%20Speciality%20Skin%20Hair%20and%20Laser%20Clinics&query_place_id=ChIJBygYyPE9rjsRPdxryrvQ2VM,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr5PDGvgcNp9NhU9YKwLJhtilmTZZ8ltCSKx5YE_1pdwuxBQ32n2J-RGDvKbjooiw3o1dTA1WsjIR8f30hi8iKLirpqGSpWl2L7DcWJVt01uIkIMT8jze5lINnWVCt4o7JvH51Ceg=w426-h240-k-no,"Wheelchair Accessible, Digital Payments, Appointment Required",blr.skinxpertssuperspeci.354@antidote-temp.com,FALSE,pending,unclaimed
Makeup Biography - HSR Layout,makeup-biography-hsr-layout,,"2580, 27th Main, 13th Cross Rd, 1st Sector, HSR Layout, Bengaluru, Karnataka 560102, India",Bengaluru,Karnataka,India,560102,12.915755,77.6513312,916366094848,,https://makeupbiography.com/,"Cosmetics store, Beauty supply store, Cosmetics industry","{""Monday"": ""11\u202fAM to 8:30\u202fPM"", ""Tuesday"": ""10\u202fAM to 8:30\u202fPM"", ""Wednesday"": ""10\u202fAM to 8:30\u202fPM"", ""Thursday"": ""10\u202fAM to 8:30\u202fPM"", ""Friday"": ""10\u202fAM to 8:30\u202fPM"", ""Saturday"": ""10\u202fAM to 8:30\u202fPM"", ""Sunday"": ""10\u202fAM to 8:30\u202fPM""}",4.7,332,ChIJqzHbswYVrjsRQvKS3OMvZJI,https://www.google.com/maps/search/?api=1&query=Makeup%20Biography%20-%20HSR%20Layout&query_place_id=ChIJqzHbswYVrjsRQvKS3OMvZJI,https://lh3.googleusercontent.com/p/AF1QipPF1QyVrdT9rEjQ3CjPC5IFhyw3O7NJuQJsMc7B=w408-h307-k-no,Credit Cards Accepted,blr.makeupbiographyhsrla.583@antidote-temp.com,FALSE,pending,unclaimed
DERMA ELITE SKIN CARE CLINIC,derma-elite-skin-care-clinic,,"557, 1st floor, 14th Main Rd, Sector 3, HSR Layout, Bengaluru, Karnataka 560102, India",Bengaluru,Karnataka,India,560102,12.9087321,77.6380349,916360828564,,http://dermaelite.in/,"Skin care clinic, Cosmetic surgeon, Facial spa, Medical Center, Medical spa, Dermatologist, Venereologist","{""Monday"": ""10\u202fAM to 1\u202fPM, 4 to 7:30\u202fPM"", ""Tuesday"": ""10\u202fAM to 1\u202fPM, 4 to 7:30\u202fPM"", ""Wednesday"": ""10\u202fAM to 1\u202fPM, 4 to 7:30\u202fPM"", ""Thursday"": ""10\u202fAM to 1\u202fPM, 4 to 7:30\u202fPM"", ""Friday"": ""10\u202fAM to 1\u202fPM, 4 to 7:30\u202fPM"", ""Saturday"": ""10\u202fAM to 1\u202fPM, 4 to 7:30\u202fPM"", ""Sunday"": ""Closed""}",4.7,360,ChIJGeQ_RfoVrjsROMvAmEUyg4c,https://www.google.com/maps/search/?api=1&query=DERMA%20ELITE%20SKIN%20CARE%20CLINIC&query_place_id=ChIJGeQ_RfoVrjsROMvAmEUyg4c,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nohLjhw2TzNqDONSaAmp_MAe7LDVerb9bCqoNA3wQP8SXY7c6WtJBduHFq1CcO25mWkq8Z82ZMpTBqOTW366zRmgRS8OMmvvoKaGcU56VeA3h7CsJoOvIqDxW4FQ9cPnplT4Xe8=w408-h306-k-no,Credit Cards Accepted,blr.dermaeliteskincarecl.496@antidote-temp.com,FALSE,pending,unclaimed
Dermasculpt Clinic - Best Hair Transplant In Bangalore,dermasculpt-clinic-best-hair-transplant-in-bangalore,,"1186, 26th Main Rd, near Metro Pillar RP81, opposite raghavendra upahara hotel, Putlanpalya, Jayanagara 9th Block, Jayanagar, Bengaluru, Karnataka 560069, India",Bengaluru,Karnataka,India,560069,12.917116,77.5934377,919916906661,,http://www.dermasculptclinic.com/,"Skin care clinic, Hair removal service, Hair transplantation clinic, Laser hair removal service, Dermatologist, Tattoo removal service","{""Monday"": ""10\u202fAM to 8:30\u202fPM"", ""Tuesday"": ""10\u202fAM to 8:30\u202fPM"", ""Wednesday"": ""10\u202fAM to 8:30\u202fPM"", ""Thursday"": ""10\u202fAM to 8:30\u202fPM"", ""Friday"": ""10\u202fAM to 8:30\u202fPM"", ""Saturday"": ""10\u202fAM to 8:30\u202fPM"", ""Sunday"": ""10\u202fAM to 6\u202fPM""}",4.7,489,ChIJyeppU3ETrjsR-FR-zPQXhdY,https://www.google.com/maps/search/?api=1&query=Dermasculpt%20Clinic%20-%20Best%20Hair%20Transplant%20In%20Bangalore&query_place_id=ChIJyeppU3ETrjsR-FR-zPQXhdY,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np-59wXIrCqJiz1iFMPVhzWhizo6S9o0gsbOnIFsjE0eXGzcdboWYokJCows28no-Nzu48M4DqVvvlm2n-2BPSd9uxSk4qJTcdjhI2UcIi1SqXNqIfSbwrIr8w5zJUVVEHg1DZP=w408-h272-k-no,"Credit Cards Accepted, Appointment Required",blr.dermasculptclinicbes.504@antidote-temp.com,FALSE,pending,unclaimed
"Raksha Emergency Multi Speciality Hospital in VGP Layout Kudlu, Bengaluru",raksha-emergency-multi-speciality-hospital-in-vgp-layout-kudlu-bengaluru,,"Nisarga Complex, 24/A, Kudlu Main Rd, near Venkateswara Temple, Kudlu, VGP Layout, Bengaluru, Karnataka 560068, India",Bengaluru,Karnataka,India,560068,12.889232,77.6504552,918050222777,,https://drravindras.whitecoats.com/,"Hospital, Cardiologist, Cosmetic surgeon, Obstetrician-gynecologist, Pediatric surgeon, Plastic surgeon, Private hospital","{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",4.7,502,ChIJLx9qBW8VrjsRT1lgtpatTN0,https://www.google.com/maps/search/?api=1&query=Raksha%20Emergency%20Multi%20Speciality%20Hospital%20in%20VGP%20Layout%20Kudlu%2C%20Bengaluru&query_place_id=ChIJLx9qBW8VrjsRT1lgtpatTN0,https://lh3.googleusercontent.com/p/AF1QipOMI3Ouw_v-uBiQSawh_zwWIeJFPSpCN_Nasxhl=w408-h272-k-no,"Wheelchair Accessible, Credit Cards Accepted",blr.rakshaemergencymulti.855@antidote-temp.com,FALSE,pending,unclaimed
"Dr Swetha’s Cosmoderm Centre | Skin Clinic in Indiranagar, Bangalore",dr-swethas-cosmoderm-centre-skin-clinic-in-indiranagar-bangalore,,"Ground floor, Metro Station, 188, 9th Cross Rd, Binnamangala, Stage 1, Indiranagar, Bengaluru, Karnataka 560038, India",Bengaluru,Karnataka,India,560038,12.9787641,77.6394141,919620304433,,https://www.drswethacosmodermcentre.com/,Dermatologist,"{""Monday"": ""10\u202fAM to 7:50\u202fPM"", ""Tuesday"": ""10\u202fAM to 7:50\u202fPM"", ""Wednesday"": ""10\u202fAM to 7:50\u202fPM"", ""Thursday"": ""10\u202fAM to 7:50\u202fPM"", ""Friday"": ""10\u202fAM to 7:50\u202fPM"", ""Saturday"": ""10\u202fAM to 7:50\u202fPM"", ""Sunday"": ""Closed""}",4.7,524,ChIJr4YEiIAXrjsR7YOAbsJuR1U,https://www.google.com/maps/search/?api=1&query=Dr%20Swetha%E2%80%99s%20Cosmoderm%20Centre%20%7C%20Skin%20Clinic%20in%20Indiranagar%2C%20Bangalore&query_place_id=ChIJr4YEiIAXrjsR7YOAbsJuR1U,https://lh3.googleusercontent.com/p/AF1QipMhUjuYPH7vhjxGeFL4QGtfm-bT1J4pRU2wa7k9=w408-h306-k-no,"Free Parking, Credit Cards Accepted, Appointment Required",blr.drswethascosmodermce.225@antidote-temp.com,FALSE,pending,unclaimed
SKYE - Skin & Hair Sciences Clinics,skye-skin-hair-sciences-clinics,,"1st Floor, 116, 13th Main Rd, Sector 5, 1st Sector, HSR Layout, Bengaluru, Karnataka 560102, India",Bengaluru,Karnataka,India,560102,12.9167974,77.6377248,919035577577,,https://clinicia.com/calendar/book?u=sukeshms,"Skin care clinic, Dermatologist, Hair transplantation clinic, Laser hair removal service, Medical Center, Medical spa","{""Monday"": ""10:30\u202fAM to 1:30\u202fPM, 2:30 to 7:30\u202fPM"", ""Tuesday"": ""10:30\u202fAM to 1:30\u202fPM, 2:30 to 7:30\u202fPM"", ""Wednesday"": ""Closed"", ""Thursday"": ""10:30\u202fAM to 1:30\u202fPM, 2:30 to 7:30\u202fPM"", ""Friday"": ""10:30\u202fAM to 1:30\u202fPM, 2:30 to 7:30\u202fPM"", ""Saturday"": ""10:30\u202fAM to 1:30\u202fPM, 2:30 to 7:30\u202fPM"", ""Sunday"": ""10:30\u202fAM to 6\u202fPM""}",4.7,524,ChIJK3qJ-TkVrjsRhM6tilmWka4,https://www.google.com/maps/search/?api=1&query=SKYE%20-%20Skin%20%26%20Hair%20Sciences%20Clinics&query_place_id=ChIJK3qJ-TkVrjsRhM6tilmWka4,https://lh3.googleusercontent.com/p/AF1QipNhrO3HkoIS-B5aPH6wopDq_fbSgX6DtTBfgng-=w426-h240-k-no,,blr.skyeskinhairsciences.406@antidote-temp.com,FALSE,pending,unclaimed
D White Feather Hair And Skin Clinic,d-white-feather-hair-and-skin-clinic,,"building, First Floor, Copper Square, Whitefield Main Rd, above Dominos, Bengaluru, Karnataka 560066, India",Bengaluru,Karnataka,India,560066,12.9684071,77.7494651,919310088416,,http://www.dwhitefeather.in/,"Skin care clinic, Dermatologist, Hair replacement service, Laser hair removal service, Hair transplantation clinic","{""Monday"": ""10\u202fAM to 8\u202fPM"", ""Tuesday"": ""10\u202fAM to 8\u202fPM"", ""Wednesday"": ""10\u202fAM to 8\u202fPM"", ""Thursday"": ""10\u202fAM to 8\u202fPM"", ""Friday"": ""10\u202fAM to 8\u202fPM"", ""Saturday"": ""10\u202fAM to 8\u202fPM"", ""Sunday"": ""10\u202fAM to 8\u202fPM""}",4.7,541,ChIJYTtI1D0NrjsR1EjwOxA9hGg,https://www.google.com/maps/search/?api=1&query=D%20White%20Feather%20Hair%20And%20Skin%20Clinic&query_place_id=ChIJYTtI1D0NrjsR1EjwOxA9hGg,https://lh3.googleusercontent.com/p/AF1QipMIpjSrfwlrpfMEyyx03cg2oz75ZpKV-JgobyE_=w408-h306-k-no,"Credit Cards Accepted, Appointment Required",blr.dwhitefeatherhairand.374@antidote-temp.com,FALSE,pending,unclaimed
Health & Glow - Vijiya Bank Colony,health-glow-vijiya-bank-colony,,"Shop No 9, 11 and 14, South, near Sana Super Market, Kutappa Garden, Vijaya Bank Layout, Bilekahalli, Bengaluru, Karnataka 560078, India",Bengaluru,Karnataka,India,560078,12.8956786,77.6109208,917676216927,,https://stores.healthandglow.com/health-glow-vijiya-bank-colony-bengaluru-19355/home?utm_source=gmb,"Cosmetics store, Beauty supply store, Health and beauty shop","{""Monday"": ""9\u202fAM to 9:30\u202fPM"", ""Tuesday"": ""9\u202fAM to 9:30\u202fPM"", ""Wednesday"": ""9\u202fAM to 9:30\u202fPM"", ""Thursday"": ""9\u202fAM to 9:30\u202fPM"", ""Friday"": ""9\u202fAM to 9:30\u202fPM"", ""Saturday"": ""9\u202fAM to 9:30\u202fPM"", ""Sunday"": ""9\u202fAM to 9:30\u202fPM""}",4.7,581,ChIJqzTFiTwVrjsRa4I5MZj6mYQ,https://www.google.com/maps/search/?api=1&query=Health%20%26%20Glow%20-%20Vijiya%20Bank%20Colony&query_place_id=ChIJqzTFiTwVrjsRa4I5MZj6mYQ,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np8wcBgnMaRkTC54KyU_IqCRb15yCoxe0bkWO3XbKTzxvd9EzLJzytxaE6lSiJdOkqCi9HoSZNiqQMo2DeWU32FNxv6UKomfU77mpTunTn4OvL0P0lwEGKTiy4tJq0511LQ0iDA=w408-h306-k-no,"Free Parking, Credit Cards Accepted",blr.healthglowvijiyabank.1062@antidote-temp.com,FALSE,pending,unclaimed
Health & Glow - Vijayanagar,health-glow-vijayanagar,,"Metro Station, 45, 17th Cross Rd, opposite to Vijaynagar, Govindaraja Nagar Ward, MC Layout, Vijayanagar, Bengaluru, Karnataka 560040, India",Bengaluru,Karnataka,India,560040,12.9714008,77.5372419,918088427811,,https://stores.healthandglow.com/health-glow-vijayanagar-bengaluru-19351/home?utm_source=gmb,"Cosmetics store, Beauty supply store, Health and beauty shop","{""Monday"": ""9\u202fAM to 9:30\u202fPM"", ""Tuesday"": ""9\u202fAM to 9:30\u202fPM"", ""Wednesday"": ""9\u202fAM to 9:30\u202fPM"", ""Thursday"": ""9\u202fAM to 9:30\u202fPM"", ""Friday"": ""9\u202fAM to 9:30\u202fPM"", ""Saturday"": ""9\u202fAM to 9:30\u202fPM"", ""Sunday"": ""9\u202fAM to 9:30\u202fPM""}",4.7,600,ChIJs1SvuN09rjsR1KD3b8x6ch8,https://www.google.com/maps/search/?api=1&query=Health%20%26%20Glow%20-%20Vijayanagar&query_place_id=ChIJs1SvuN09rjsR1KD3b8x6ch8,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqjrV-nPqEXYvRU5RKEY1MV0i5-s6s8jCwiLMLDcTPsvxfHAXaLnN1QStfCUPmrLbnMF0Mda5aZmaXmYANujfIQQuh8Sq7xw_MXWvSIWkkoGXxZYOyL8ruEYBFB1tVWbcAb6J0k=w408-h306-k-no,"Free Parking, Credit Cards Accepted",blr.healthglowvijayanaga.997@antidote-temp.com,FALSE,pending,unclaimed
Dermaqure skin and cosmetology clinic,dermaqure-skin-and-cosmetology-clinic,,"5th floor, santoshima enclave, above Adishwar 8th mile junction, Maheswari Nagar, T. Dasarahalli, Bengaluru, Karnataka 560057, India",Bengaluru,Karnataka,India,560057,13.0454779,77.5080122,919742573735,,https://www.dermaqure.in/,Dermatologist,"{""Monday"": ""10\u202fAM to 6:30\u202fPM"", ""Tuesday"": ""10\u202fAM to 6\u202fPM"", ""Wednesday"": ""10\u202fAM to 6:30\u202fPM"", ""Thursday"": ""10\u202fAM to 6\u202fPM"", ""Friday"": ""10\u202fAM to 6\u202fPM"", ""Saturday"": ""10\u202fAM to 6\u202fPM"", ""Sunday"": ""Closed""}",4.7,685,ChIJJWf4-Ao9rjsRj7IXDLWvgJ8,https://www.google.com/maps/search/?api=1&query=Dermaqure%20skin%20and%20cosmetology%20clinic&query_place_id=ChIJJWf4-Ao9rjsRj7IXDLWvgJ8,https://lh3.googleusercontent.com/p/AF1QipPFiw9EjkkH4v0Lm64tHitTHydfearpi-wBiBZ4=w426-h240-k-no,"Digital Payments, Appointment Required",blr.dermaqureskinandcosm.968@antidote-temp.com,FALSE,pending,unclaimed
Sparsh Hospital For Advanced Surgery (former Sita Bhateja Speciality Hospital- now merged),sparsh-hospital-for-advanced-surgery-former-sita-bhateja-speciality-hospital-now-merged,,"146, Infantry Rd, opp. Police Commissioners Office, Vasanth Nagar, Bengaluru, Karnataka 560001, India",Bengaluru,Karnataka,India,560001,12.98331,77.594774,919845088175,,https://www.sparshhospital.com/doctors/dr-arvind-bhateja/,"Private hospital, Neurosurgeon",,4.7,692,ChIJIyAH3dYVrjsRD2fkoKBgkfo,https://www.google.com/maps/search/?api=1&query=Sparsh%20Hospital%20For%20Advanced%20Surgery%20(former%20Sita%20Bhateja%20Speciality%20Hospital-%20now%20merged)&query_place_id=ChIJIyAH3dYVrjsRD2fkoKBgkfo,https://lh3.googleusercontent.com/p/AF1QipMqb3YzbMBQGN18eQnrG_1RbuvOxILarikOQnqU=w417-h240-k-no,"Wheelchair Accessible, Credit Cards Accepted",blr.sparshhospitalforadv.670@antidote-temp.com,FALSE,pending,unclaimed
