"additionalInfo/Accessibility/0/Assistive hearing loop","additionalInfo/Accessibility/0/Wheelchair accessible entrance","additionalInfo/Accessibility/0/Wheelchair accessible parking lot","additionalInfo/Accessibility/0/Wheelchair accessible restroom","additionalInfo/Accessibility/0/Wheelchair accessible seating","additionalInfo/Accessibility/1/Wheelchair accessible entrance","additionalInfo/Accessibility/1/Wheelchair accessible parking lot","additionalInfo/Accessibility/1/Wheelchair accessible restroom","additionalInfo/Accessibility/1/Wheelchair accessible seating","additionalInfo/Accessibility/2/Wheelchair accessible parking lot","additionalInfo/Accessibility/2/Wheelchair accessible restroom","additionalInfo/Accessibility/2/Wheelchair accessible seating","additionalInfo/Accessibility/3/Wheelchair accessible entrance","additionalInfo/Accessibility/3/Wheelchair accessible restroom","additionalInfo/Accessibility/3/Wheelchair accessible seating","additionalInfo/Accessibility/4/Wheelchair accessible seating","additionalInfo/Amenities/0/Gender-neutral restroom","additionalInfo/Amenities/0/Restroom","additionalInfo/Amenities/0/Wi-Fi","additionalInfo/Amenities/1/Free Wi-Fi","additionalInfo/Amenities/1/Restroom","additionalInfo/Children/0/Good for kids","additionalInfo/Children/0/Nursing room","additionalInfo/Children/1/Nursing room","additionalInfo/Crowd/0/LGBTQ+ friendly","additionalInfo/From the business/0/Identifies as women-owned","additionalInfo/Parking/0/Free parking garage","additionalInfo/Parking/0/Free parking lot","additionalInfo/Parking/0/Free street parking","additionalInfo/Parking/1/Free parking lot","additionalInfo/Parking/1/Free street parking","additionalInfo/Parking/1/On-site parking","additionalInfo/Parking/2/Free street parking","additionalInfo/Parking/2/Paid parking lot","additionalInfo/Parking/3/On-site parking","additionalInfo/Payments/0/Checks","additionalInfo/Payments/0/Credit cards","additionalInfo/Payments/0/Debit cards","additionalInfo/Payments/0/Google Pay","additionalInfo/Payments/0/NFC mobile payments","additionalInfo/Payments/1/Debit cards","additionalInfo/Payments/1/Google Pay","additionalInfo/Payments/1/NFC mobile payments","additionalInfo/Payments/2/Credit cards","additionalInfo/Payments/2/Google Pay","additionalInfo/Payments/2/NFC mobile payments","additionalInfo/Payments/3/Credit cards","additionalInfo/Payments/3/NFC mobile payments","additionalInfo/Payments/4/Credit cards","additionalInfo/Planning/0/Appointment required","additionalInfo/Planning/0/Appointments recommended","additionalInfo/Planning/0/Quick visit","additionalInfo/Planning/1/Appointments recommended","additionalInfo/Planning/2/Accepts walk-ins","additionalInfo/Service options/0/Delivery","additionalInfo/Service options/0/Online classes","additionalInfo/Service options/0/Onsite services","additionalInfo/Service options/1/In-store pickup","additionalInfo/Service options/1/Onsite services","additionalInfo/Service options/1/Same-day delivery","additionalInfo/Service options/2/In-store shopping","additionalInfo/Service options/2/Same-day delivery","additionalInfo/Service options/3/Onsite services","additionalInfo/Service options/4/Same-day delivery","additionalOpeningHours/Delivery/0/day","additionalOpeningHours/Delivery/0/hours","additionalOpeningHours/Delivery/1/day","additionalOpeningHours/Delivery/1/hours","additionalOpeningHours/Delivery/2/day","additionalOpeningHours/Delivery/2/hours","additionalOpeningHours/Delivery/3/day","additionalOpeningHours/Delivery/3/hours","additionalOpeningHours/Delivery/4/day","additionalOpeningHours/Delivery/4/hours","additionalOpeningHours/Delivery/5/day","additionalOpeningHours/Delivery/5/hours","additionalOpeningHours/Delivery/6/day","additionalOpeningHours/Delivery/6/hours","additionalOpeningHours/Online service hours/0/day","additionalOpeningHours/Online service hours/0/hours","additionalOpeningHours/Online service hours/1/day","additionalOpeningHours/Online service hours/1/hours","additionalOpeningHours/Online service hours/2/day","additionalOpeningHours/Online service hours/2/hours","additionalOpeningHours/Online service hours/3/day","additionalOpeningHours/Online service hours/3/hours","additionalOpeningHours/Online service hours/4/day","additionalOpeningHours/Online service hours/4/hours","additionalOpeningHours/Online service hours/5/day","additionalOpeningHours/Online service hours/5/hours","additionalOpeningHours/Online service hours/6/day","additionalOpeningHours/Online service hours/6/hours","address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categoryName","cid","city","claimThisBusiness","countryCode","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","language","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","subTitle","temporarilyClosed","title","totalScore","url","website"
,"true",,,,,,"true",,,,"true",,,,,,"true",,,,,"true",,"true","true",,"true",,,,,,,,,"true",,,,"true",,,,"true",,,"true",,"true",,,"true",,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ground Floor, Plot No 244, Diamond Park Rd, next to Bajaj Electronics, Dwaraka Nagar, Visakhapatnam, Andhra Pradesh 530016, India","Tattoo removal service","Dermatologist","Hair removal service","Hair transplantation clinic","Laser hair removal service","Skin care clinic","Weight loss service",,,,"Tattoo removal service","9531528324231424552","Visakhapatnam","false","IN","0x3a39430e920f690d:0x8446ca82bc636a28",,"https://lh3.googleusercontent.com/p/AF1QipObvKNo__gMI6EZ4chgM1JnKVZJiEVEZ3KSQSHG=w408-h272-k-no","62","false","/g/11gyy8t7x0","en","17.7256547","83.3037119","Dwaraka Nagar","Monday","10 AM to 8 PM","Tuesday","10 AM to 8 PM","Wednesday","10 AM to 8 PM","Thursday","10 AM to 8 PM","Friday","10 AM to 8 PM","Saturday","10 AM to 8 PM","Sunday","10 AM to 8 PM","false","+91 92054 84584","+919205484584","ChIJDWkPkg5DOToRKGpjvILKRoQ","530016",,"10","512",,,,,,"2025-06-20T10:19:05.726Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","Ground Floor, Plot No 244, Diamond Park Rd, next to Bajaj Electronics",,"false","Oliva Skin, Hair And Laser Clinic Dwaraka Nagar, Vizag: Laser Hair Removal, Acne Scar, PRP, Skin Whitening Treatments","4.7","https://www.google.com/maps/search/?api=1&query=Oliva%20Skin%2C%20Hair%20And%20Laser%20Clinic%20Dwaraka%20Nagar%2C%20Vizag%3A%20Laser%20Hair%20Removal%2C%20Acne%20Scar%2C%20PRP%2C%20Skin%20Whitening%20Treatments&query_place_id=ChIJDWkPkg5DOToRKGpjvILKRoQ","https://www.olivaclinic.com/vizag/skin-hair-specialists-dwaraka-nagar/?utm_source=BL&utm_medium=Website&utm_campaign=Vizag"
,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2nd Floor, above Kirtilals Jewellers, CBM Compound, Asilmetta, Visakhapatnam, Andhra Pradesh 530002, India","Weight loss service","Dermatologist","Hair removal service","Hair replacement service","Hair transplantation clinic","Laser hair removal service","Nutritionist","Skin care clinic","Skin care products vending machine","Waxing hair removal service","Weight loss service","15038050087399709636","Visakhapatnam","false","IN","0x3a39433ef18bfd1f:0xd0b1e2e125fddbc4",,"https://lh3.googleusercontent.com/p/AF1QipNV1lRO1GJdNDosUKbt7oGDa9asC9mkh6fc5Spm=w408-h911-k-no","15","false","/g/12ml2lb1m","en","17.7244025","83.3111166","CBM Compound, Asilmetta","Monday","7 AM to 8 PM","Tuesday","7 AM to 8 PM","Wednesday","7 AM to 8 PM","Thursday","7 AM to 8 PM","Friday","7 AM to 8 PM","Saturday","7 AM to 8 PM","Sunday","7 AM to 8 PM","false","+91 95334 45566","+919533445566","ChIJH_2L8T5DOToRxNv9JeHisdA","530002",,"13","636",,,,,,"2025-06-20T10:19:05.726Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","2nd Floor, above Kirtilals Jewellers",,"false","Life Slimming","4.7","https://www.google.com/maps/search/?api=1&query=Life%20Slimming&query_place_id=ChIJH_2L8T5DOToRxNv9JeHisdA","http://www.lifescc.com/"
,,,,"true",,,,,,,,,,,,"true",,,,"true",,,,"true","true",,,,,,,,,,,"true",,,,"true",,,,"true",,,"true","true",,"true",,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2B, 9-14-6, Balaji's Mangalagiri Chambers, VIP Rd, Balaji Nagar, Siripuram, Visakhapatnam, Andhra Pradesh 530003, India","Skin care clinic","Cosmetic surgeon","Dermatologist","Hair replacement service","Hair transplantation clinic","Laser hair removal service","Permanent make-up clinic",,,,"Skin care clinic","1613380534244945273","Visakhapatnam","false","IN","0x3a3943c676bdcf23:0x1663e10c3f332d79",,"https://lh3.googleusercontent.com/p/AF1QipNC5CWxeG1AfFiVtuRgQ7XoI-Z2A997GxMYSVCv=w408-h272-k-no","73","false","/g/11sbz0ctxn","en","17.725401","83.3171831","Balaji Nagar, Siripuram","Monday","10 AM to 8 PM","Tuesday","10 AM to 8 PM","Wednesday","10 AM to 8 PM","Thursday","10 AM to 8 PM","Friday","10 AM to 8 PM","Saturday","10 AM to 8 PM","Sunday","10 AM to 8 PM","false","+91 79930 47614","+917993047614","ChIJI8-9dsZDOToReS0zPwzhYxY","530003",,"15","230",,,,,,"2025-06-20T10:19:05.726Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","2B, 9-14-6, Balaji's Mangalagiri Chambers, VIP Rd",,"false","Rosess Hair & Skin Clinic","4.8","https://www.google.com/maps/search/?api=1&query=Rosess%20Hair%20%26%20Skin%20Clinic&query_place_id=ChIJI8-9dsZDOToReS0zPwzhYxY","https://rosess.in/"
"true",,,,,,,"true",,,,"true","false",,,,"true",,,,"true",,"true",,"true","true","true",,,,,"true",,"true",,,"true",,,,"true",,,,"true",,"true",,,"true",,,"true",,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A, Ground Floor, Surya Manor, 10-5-24, Siripuram Cir, opposite HSBC Call Centre, Ram Nagar, Visakhapatnam, Andhra Pradesh 530003, India","Dermatologist",,,,,,,,,,"Dermatologist","16026844057284914848","Visakhapatnam","false","IN","0x3a3943404b78ed47:0xde6ac9c1990c2ea0",,"https://lh3.googleusercontent.com/p/AF1QipM860wyfYl5qcOvsJa-EyRtvzRYthlrBXWZW4mb=w408-h272-k-no","88","false","/g/1ttyv4qy","en","17.7228156","83.3170835","Ram Nagar","Monday","10 AM to 8 PM","Tuesday","10 AM to 8 PM","Wednesday","10 AM to 8 PM","Thursday","10 AM to 8 PM","Friday","10 AM to 8 PM","Saturday","10 AM to 8 PM","Sunday","10 AM to 8 PM","false","+91 86575 69405","+918657569405","ChIJR-14S0BDOToRoC4MmcHJat4","530003",,"39","530","439","44","37","3","7","2025-06-20T10:19:06.660Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","A, Ground Floor, Surya Manor, 10-5-24, Siripuram Cir, opposite HSBC Call Centre",,"false","Kaya Clinic - Siripuram, Visakhapatnam","4.6","https://www.google.com/maps/search/?api=1&query=Kaya%20Clinic%20-%20Siripuram%2C%20Visakhapatnam&query_place_id=ChIJR-14S0BDOToRoC4MmcHJat4","https://www.kaya.in/dermatologist-near-me/skin-and-hair-clinic-in-visakhapatnam/kaya-clinic-siripuram-junction?utm_source=locator&utm_medium=googleplaces"
,"false",,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"D.NO: 10-1-20, 1st floor, Vinay Vajjhala Square, Opp RTC Complex, beside KFC, Asilmetta Junction, Visakhapatnam, Andhra Pradesh 530003, India","Skin care clinic","Hair removal service","Laser hair removal service","Hair transplantation clinic","Weight loss service",,,,,,"Skin care clinic","15840479023927482238","Visakhapatnam","false","IN","0x3a39433c2df453b3:0xdbd4afbeed39577e",,"https://lh3.googleusercontent.com/p/AF1QipN4EDambzUeqPQJR1aWf54IfvGqxE-gaz4YKUlu=w408-h510-k-no","146","false","/g/11bxfl9t9b","en","17.724071","83.308797","Asilmetta Junction, Ram Nagar","Monday","9:30 AM to 8 PM","Tuesday","9:30 AM to 8 PM","Wednesday","9:30 AM to 8 PM","Thursday","9:30 AM to 8 PM","Friday","9:30 AM to 8 PM","Saturday","9:30 AM to 8 PM","Sunday","9:30 AM to 8 PM","false","+91 80190 02020","+918019002020","ChIJs1P0LTxDOToRflc57b6v1Ns","530003",,"43","1981","1806","91","58","19","7","2025-06-20T10:19:07.606Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","D.NO: 10-1-20, 1st floor, Vinay Vajjhala Square, Opp RTC Complex, beside KFC","లా బెల్లె","false","Labelle Weight Loss Clinic, Slimming, Skin & Laser Hair Removal Treatments","4.8","https://www.google.com/maps/search/?api=1&query=Labelle%20Weight%20Loss%20Clinic%2C%20Slimming%2C%20Skin%20%26%20Laser%20Hair%20Removal%20Treatments&query_place_id=ChIJs1P0LTxDOToRflc57b6v1Ns","https://www.labelle.in/"
,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Skinandsculptstudio 1st floor, panchavati medicals building, Opp KGH OP Gate, Jagadamba Junction, Visakhapatnam, Andhra Pradesh 530001, India","Skin care clinic",,,,,,,,,,"Skin care clinic","2112531333731099222","Visakhapatnam","false","IN","0x3a39438f760b9737:0x1d51380e2beca256",,"https://lh3.googleusercontent.com/p/AF1QipPZwH57gwkt1seawI6gyB8BBSCwwdDRe1bz_XRi=w408-h361-k-no","10","false","/g/11vcw76__r","en","17.709941","83.3047179","Opp KGH OP Gate, Jagadamba Junction","Monday","10 AM to 2 PM, 5 to 9 PM","Tuesday","10 AM to 2 PM, 5 to 9 PM","Wednesday","10 AM to 2 PM, 5 to 9 PM","Thursday","10 AM to 2 PM, 5 to 9 PM","Friday","10 AM to 2 PM, 5 to 9 PM","Saturday","10 AM to 2 PM, 5 to 9 PM","Sunday","10 AM to 1 PM, 2 to 7 PM","false","+91 80089 65178","+918008965178","ChIJN5cLdo9DOToRVqLsKw44UR0","530001",,"46","42","41","1","0","0","0","2025-06-20T10:19:07.606Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","Skinandsculptstudio 1st floor, panchavati medicals building",,"false","SKIN & SCULPT STUDIO","5","https://www.google.com/maps/search/?api=1&query=SKIN%20%26%20SCULPT%20STUDIO&query_place_id=ChIJN5cLdo9DOToRVqLsKw44UR0","https://skinandsculptstudio.in/"
,,,"true",,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shop no .1, 3rd Floor, Navarathna Jewel Sqare building, beside Jyothi book depot, Visakhapatnam, Andhra Pradesh 530016, India","Skin care clinic","Hair transplantation clinic",,,,,,,,,"Skin care clinic","17329980801324076864","Visakhapatnam","false","IN","0x3a39435bc6f9b0cf:0xf08075b87b42cf40",,"https://lh3.googleusercontent.com/p/AF1QipMqvNOcGx9s3J0nGgTON57Ju2kkpDJToKZZeV8=w408-h272-k-no","24","false","/g/11j_2wxvqx","en","17.7252221","83.3053117","Dwaraka Nagar","Monday","9 AM to 9 PM","Tuesday","9 AM to 9 PM","Wednesday","9 AM to 9 PM","Thursday","9 AM to 9 PM","Friday","9 AM to 9 PM","Saturday","9 AM to 9 PM","Sunday","9 AM to 9 PM","false","+91 79956 12876","+917995612876","ChIJz7D5xltDOToRQM9Ce7h1gPA","530016",,"49","90","87","1","0","2","0","2025-06-20T10:19:07.606Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","Shop no .1, 3rd Floor, Navarathna Jewel Sqare building, beside Jyothi book depot",,"false","Derma Hair and Skin Clinics - Hair transplant clinic in vizag | skin care clinic in vizag","4.9","https://www.google.com/maps/search/?api=1&query=Derma%20Hair%20and%20Skin%20Clinics%20-%20Hair%20transplant%20clinic%20in%20vizag%20%7C%20skin%20care%20clinic%20in%20vizag&query_place_id=ChIJz7D5xltDOToRQM9Ce7h1gPA","http://dermahairandskinclinics.com/"
,,,,"true",,,,,,,,,,,,,"true",,,,,"true",,"true","true",,,,,,,,,,,,,"true",,,,,,,,,,,"true",,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"First floor, Rednam Alcazar, Old, Jail Rd Jct, above Pages book shop, opposite SBI Bank, Rednam Garden Near Pydah Degree College, Ram Nagar, Visakhapatnam, Andhra Pradesh 530002, India","Skin care clinic","Hair transplantation clinic","Laser hair removal service","Pharmacy","Dermatologist",,,,,,"Skin care clinic","17179831286963850422","Visakhapatnam","false","IN","0x3a3943ac7b680d23:0xee6b0588689f4cb6",,"https://lh3.googleusercontent.com/p/AF1QipMln28gmb3zaCJWwRZ5DsFyNaao8zt_1P3hReN8=w408-h272-k-no","33","false","/g/11rtd7yd09","en","17.7198944","83.306822","Rednam Garden Near Pydah Degree College, Ram Nagar","Monday","10:30 AM to 8 PM","Tuesday","10:30 AM to 8 PM","Wednesday","10:30 AM to 8 PM","Thursday","10:30 AM to 8 PM","Friday","10:30 AM to 8 PM","Saturday","10:30 AM to 8 PM","Sunday","Closed","false","+91 76719 91381","+917671991381","ChIJIw1oe6xDOToRtkyfaIgFa-4","530002",,"50","118","116","1","1","0","0","2025-06-20T10:19:07.606Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","First floor, Rednam Alcazar, Old, Jail Rd Jct, above Pages book shop, opposite SBI Bank",,"false","Dr. Siri's Speciality Skin & Hair Clinic | Best Skin & Hair Transplantation Clinic in Vizag | Best dermatologist in Vizag","5","https://www.google.com/maps/search/?api=1&query=Dr.%20Siri's%20Speciality%20Skin%20%26%20Hair%20Clinic%20%7C%20Best%20Skin%20%26%20Hair%20Transplantation%20Clinic%20in%20Vizag%20%7C%20Best%20dermatologist%20in%20Vizag&query_place_id=ChIJIw1oe6xDOToRtkyfaIgFa-4","https://www.drsiriskinclinic.com/"
,,,"true",,,,,,,,,,,,,"true",,,,"true",,"true",,"true","true","true",,,"true",,,"true",,"true",,,,"true",,,,,,,,,,,"true",,,"true","true",,,"true",,,,,,,,,,,,,,,,,,,,,,"Monday","9 AM–5 PM","Tuesday","9 AM–5 PM","Wednesday","9 AM–5 PM","Thursday","9 AM–5 PM","Friday","9 AM–5 PM","Saturday","9 AM–5 PM","Sunday","9 AM–5 PM","3rd floor, Isnar Plaza, 2nd Ln, opposite to HDFC Bank, Opp. HDFC Bank, Dwaraka Nagar, Visakhapatnam, Andhra Pradesh 530016, India","Skin care clinic","Cosmetic surgeon","Dermatologist","Hair extension technician","Hair removal service","Hair replacement service","Laser hair removal service","Hair transplantation clinic",,,"Skin care clinic","12155271254261619337","Visakhapatnam","false","IN","0x3a39433c9cb023a5:0xa8b032cdeac7da89",,"https://lh3.googleusercontent.com/p/AF1QipOeq6BlYciDaLwtGw2Z0PJuPsfg2UqAIl-MpJoG=w408-h368-k-no","227","false","/g/11f35dkfzj","en","17.7263426","83.3060921","Opp. HDFC Bank, Dwaraka Nagar","Monday","10 AM to 8 PM","Tuesday","10 AM to 8 PM","Wednesday","10 AM to 8 PM","Thursday","10 AM to 8 PM","Friday","10 AM to 8 PM","Saturday","10 AM to 8 PM","Sunday","10 AM to 8 PM","false","+91 88613 11199","+918861311199","ChIJpSOwnDxDOToRidrH6s0ysKg","530016",,"52","483","436","29","12","5","1","2025-06-20T10:19:07.606Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","3rd floor, Isnar Plaza, 2nd Ln, opposite to HDFC Bank","స్కాలా చర్మం మరియు జుట్టు మార్పిడి క్లినిక్","false","Scala skin & Hair Transplant clinic","4.8","https://www.google.com/maps/search/?api=1&query=Scala%20skin%20%26%20Hair%20Transplant%20clinic&query_place_id=ChIJpSOwnDxDOToRidrH6s0ysKg","https://www.scalaclinic.com/"
,"true",,,,,"true",,,,"true",,,,"true",,"true",,,,"true",,"true",,"true","true",,,,,,,,,,,"true",,,,,"true",,,,"true",,,,"true",,,"true",,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"209, VIP Towers, VIP Rd, beside Paradise Hotel, Asilmetta, Visakhapatnam, Andhra Pradesh 530003, India","Skin care clinic","Allergist","Dermatologist","Hair removal service","Hair transplantation clinic","Laser hair removal service","Medical clinic","Occupational medical physician",,,"Skin care clinic","2559839877696417480","Visakhapatnam","false","IN","0x3a394347315c0313:0x238660ce5ff96ec8",,"https://lh3.googleusercontent.com/p/AF1QipMFfTX1j0VPg8i2VZFbla-ph_9WZe_j_1tLQJUZ=w408-h272-k-no","113","false","/g/11f5bj8m_9","en","17.7277241","83.3163187","Asilmetta","Monday","10 AM to 8 PM","Tuesday","10 AM to 8 PM","Wednesday","10 AM to 8 PM","Thursday","10 AM to 8 PM","Friday","10 AM to 8 PM","Saturday","10 AM to 8 PM","Sunday","10 AM to 8 PM","false","+91 99499 71818","+919949971818","ChIJEwNcMUdDOToRyG75X85ghiM","530003",,"53","2226","2170","27","26","2","1","2025-06-20T10:19:07.606Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","209, VIP Towers, VIP Rd, beside Paradise Hotel","స్కిన్షైన్ స్కిన్కేర్ అండ్ హైర్‌కేర్ క్లినిక్ విశాఖపట్నం","false","Skinshine Clinic - Visakhapatnam - Dr. M. Jyothsna","4.9","https://www.google.com/maps/search/?api=1&query=Skinshine%20Clinic%20-%20Visakhapatnam%20-%20Dr.%20M.%20Jyothsna&query_place_id=ChIJEwNcMUdDOToRyG75X85ghiM","http://www.skinshineclinic.com/"
,"false",,,,,"false",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"true",,,,"true",,,,,"true","true",,,,"true",,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1st Floor, Khajana Towers, 47-10-24 / 25, 2nd Ln, Sagar Nagar, Dwaraka Nagar, Visakhapatnam, Andhra Pradesh 530016, India","Skin care clinic","Beauty salon","Electrolysis hair removal service","Hair removal service","Laser hair removal service","Weight loss service","Wellness center",,,,"Skin care clinic","3837054177681841856","Visakhapatnam","false","IN","0x3a39433b55ab83dd:0x353ff471eca79ec0",,"https://lh3.googleusercontent.com/p/AF1QipMfKlhHS056ySz1pY6bJW7a-lS6GFTrsTm5osWK=w408-h544-k-no","43","false","/g/1tyyvjxk","en","17.726519","83.3052954","Sagar Nagar, Dwaraka Nagar","Monday","9 AM to 9 PM","Tuesday","9 AM to 9 PM","Wednesday","9 AM to 9 PM","Thursday","9 AM to 9 PM","Friday","9 AM to 9 PM","Saturday","9 AM to 9 PM","Sunday","9 AM to 9 PM","false","+91 93331 63333","+919333163333","ChIJ3YOrVTtDOToRwJ6n7HH0PzU","530016",,"55","1098","953","90","31","15","9","2025-06-20T10:19:07.606Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","1st Floor, Khajana Towers, 47-10-24 / 25, 2nd Ln",,"false","Anoos Vizag: Laser Hair Removal, Skin & Hair Treatments","4.8","https://www.google.com/maps/search/?api=1&query=Anoos%20Vizag%3A%20Laser%20Hair%20Removal%2C%20Skin%20%26%20Hair%20Treatments&query_place_id=ChIJ3YOrVTtDOToRwJ6n7HH0PzU","https://www.anoos.com/"
,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,"true",,,,"true",,,,"true","true",,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Monday","10 AM–7 PM","Tuesday","10 AM–7 PM","Wednesday","10 AM–7 PM","Thursday","10 AM–7 PM","Friday","10 AM–7 PM","Saturday","10 AM–7 PM","Sunday","10 AM–7 PM","Seethammapeta Main Rd, opp. Margadarsi Chit Fund, beside Reliance Petrol bunk, Madhuranagar, Dwaraka Nagar, Visakhapatnam, Andhra Pradesh 530016, India","Hair replacement service","Hair transplantation clinic","Skin care clinic",,,,,,,,"Hair replacement service","17260840749538262244","Visakhapatnam","false","IN","0x3a39436a280729f1:0xef8ad335b8d0bce4",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=shiYb_SwhAu_5_gKJSRdOw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=280.34808&pitch=0&thumbfov=100","2","false","/g/11fl5ng0n9","en","17.7305304","83.3065618","Madhuranagar, Dwaraka Nagar","Monday","9:30 AM to 1:30 PM, 3:30 to 7 PM","Tuesday","9:30 AM to 1:30 PM, 3:30 to 7 PM","Wednesday","9:30 AM to 1:30 PM, 3:30 to 7 PM","Thursday","9:30 AM to 1:30 PM, 3:30 to 7 PM","Friday","9:30 AM to 1:30 PM, 3:30 to 7 PM","Saturday","9:30 AM to 1:30 PM, 3:30 to 7 PM","Sunday","Closed","false","+91 63044 72873","+916304472873","ChIJ8SkHKGpDOToR5LzQuDXTiu8","530016",,"56","48","44","1","3","0","0","2025-06-20T10:19:07.606Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","Seethammapeta Main Rd, opp. Margadarsi Chit Fund, beside Reliance Petrol bunk",,"false","Milagro Skin & Hair Clinic in Vizag","4.7","https://www.google.com/maps/search/?api=1&query=Milagro%20Skin%20%26%20Hair%20Clinic%20in%20Vizag&query_place_id=ChIJ8SkHKGpDOToR5LzQuDXTiu8","https://www.sisyp.com/dir/vizag/skin-and-hair-care/milagro/"
